kind,hidden,trial,generation,prince,king,crowned,p10,median,p90,fell,mother,starved,nobles,read,fitness,rivals_crowned
told+recall+journal,32,7,525,55.4,47.4,43.6,19,23,31,44.8,18.0,624,+9.7,1.9,693.0,8.7
told+recall+journal,32,7,550,44.0,38.4,32.2,19,22,31,59.2,36.0,876,+8.6,2.2,535.3,8.2
told+recall+journal,32,7,575,49.6,45.2,37.6,17,21,28,53.6,31.0,741,+8.8,1.9,622.4,8.3
told+recall+journal,32,7,599,56.2,51.6,46.4,18,22,28,42.8,17.8,622,+10.0,0.9,735.8,7.8
told+recall+journal,32,8,25,0.6,0.2,0.0,0,0,0,89.6,24.0,469,-2.1,54.9,47.3,14.1
told+recall+journal,32,8,50,6.0,5.0,4.4,42,47,61,81.6,37.0,864,+4.1,59.6,97.6,12.8
told+recall+journal,32,8,75,17.2,12.6,11.6,34,43,63,73.2,35.2,3570,+10.8,22.4,81.7,10.9
told+recall+journal,32,8,100,22.8,20.2,19.4,30,44,68,65.6,28.0,952,+10.8,8.8,295.7,10.7
told+recall+journal,32,8,125,20.2,18.8,17.2,35,44,58,66.6,28.2,2046,+12.6,8.7,218.8,10.6
told+recall+journal,32,8,150,26.6,24.6,19.4,34,51,69,62.6,23.6,1106,+6.8,6.6,295.2,11.1
told+recall+journal,32,8,175,19.8,16.8,16.2,45,56,77,67.0,23.4,851,+9.4,7.9,243.2,11.4
told+recall+journal,32,8,200,20.0,16.8,16.2,36,55,71,64.2,30.8,2023,+23.5,12.7,213.3,10.7
told+recall+journal,32,8,225,22.2,19.8,17.4,34,55,69,64.2,31.4,1161,+7.8,5.5,253.9,11.0
told+recall+journal,32,8,250,21.2,19.0,18.6,40,54,70,62.6,27.2,957,+12.0,2.6,268.5,11.3
told+recall+journal,32,8,275,25.4,21.8,20.6,45,55,75,57.8,11.6,654,+8.3,1.0,305.2,11.9
told+recall+journal,32,8,300,14.0,13.2,12.2,45,55,69,76.4,27.4,839,+2.8,0.9,189.7,12.0
told+recall+journal,32,8,325,21.2,19.6,18.6,41,62,80,62.6,22.4,971,+8.9,0.8,259.5,12.1
told+recall+journal,32,8,350,24.6,22.0,21.8,50,59,74,60.8,23.0,1049,+14.1,2.9,291.6,11.3
told+recall+journal,32,8,375,25.8,25.0,23.0,46,58,70,63.0,32.0,1090,+9.4,2.9,308.5,10.2
told+recall+journal,32,8,400,18.8,15.4,14.4,48,58,68,68.2,18.8,1038,+7.8,5.9,221.7,12.0
told+recall+journal,32,8,425,16.8,15.2,13.4,47,55,73,71.6,25.8,3269,+8.9,2.4,98.5,11.4
told+recall+journal,32,8,450,20.6,18.2,17.2,43,56,73,66.0,25.4,1032,+13.7,2.5,251.8,11.6
told+recall+journal,32,8,475,21.8,17.6,16.4,41,57,75,67.4,30.8,2011,+17.1,0.3,204.8,11.1
told+recall+journal,32,8,500,20.4,15.8,13.6,44,54,64,69.2,23.6,1147,+9.0,1.3,220.9,11.8
told+recall+journal,32,8,525,18.4,15.0,14.6,47,63,83,71.4,38.8,1567,+12.2,0.6,189.2,10.4
told+recall+journal,32,8,550,18.6,17.6,16.2,51,63,79,65.8,37.6,1067,+15.8,4.1,234.2,11.5
told+recall+journal,32,8,575,24.0,19.6,18.0,46,58,82,63.0,31.6,1271,+10.7,2.8,255.1,10.0
told+recall+journal,32,8,599,19.4,17.6,17.6,50,61,78,62.2,31.4,987,+13.8,1.9,244.8,11.6
